cadeia,osm_id,nome,marca,filial,tipo_comercio,morada_completa,rua,numero_porta,codigo_postal,cidade,telefone,email,website,horario,acessibilidade_cadeira_rodas,latitude,longitude
Dia,node/2262648013,Dia,Dia,,supermarket,,,,,,,,,,,36.7296948,-4.44014
Dia,node/2262649228,La Plaza de Dia,Dia,,supermarket,,,,,,,,,,,36.7291399,-4.4393187
Dia,node/2283264990,Dia,Dia,,supermarket,Calle Senda de los huertos s/n,Calle Senda de los huertos,s/n,23002,,+34 902453453,,,,,37.7618719,-3.7909334
Dia,node/2297563372,Dia,Dia,,supermarket,,,,,,,,,,,43.3579868,-4.0844918
Dia,node/2301474955,Dia,Dia,,supermarket,,,,,,,,,,,37.285857,-6.9454032
Dia,node/2306549926,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,43.3851724,-5.7018118
Dia,node/2307160044,Dia,Dia,,supermarket,,,,,,,,,,,40.5754683,-3.927901
Dia,node/2308363794,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.7231036,1.8411701
Dia,node/2314753601,Dia,Dia,,supermarket,Carrer de Sant Vicent 40,Carrer de Sant Vicent,40,12570,Alcalà de Xivert,,,,,,40.3038501,0.222954
Dia,node/2317545310,Dia,Dia,,supermarket,Avenida de la Libertad,Avenida de la Libertad,,23400,Úbeda,,,,,,38.0159385,-3.369337
Dia,node/2318204845,Maxi Dia,Maxi Dia,,supermarket,avenida de los Reyes Católicos 107,avenida de los Reyes Católicos,107,03660,Novelda,+34 682 617 088,,,Mo-Sa 09:00-21:00,yes,38.377936,-0.7703474
Dia,node/2319932348,Dia,Dia,,supermarket,Calle de la Marquesa Viuda de Aldama 7,Calle de la Marquesa Viuda de Aldama,7,28100,Alcobendas,,,,,,40.5413719,-3.6327148
Dia,node/2324213071,Dia,Dia,,supermarket,Calle del Rosario 96,Calle del Rosario,96,02003,Albacete,,,,Mo-Sa 08:30-21:30,yes,38.9878179,-1.8608872
Dia,node/2327546865,Dia,Dia,,supermarket,Calle Corrales Terceros 54,Calle Corrales Terceros,54,11610,Grazalema,,,,,,36.7577443,-5.3662821
Dia,node/2333125928,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-22:00; Su 09:30-15:00,,37.6426775,-0.7136503
Dia,node/2334616072,Dia,Dia,,supermarket,Calle de la Aurora 7,Calle de la Aurora,7,47007,Valladolid,,,,Mo-Sa 09:00-21:30,,41.6350464,-4.7381634
Dia,node/2340453404,Dia,Dia,,supermarket,Calle Fuentesaúco 7,Calle Fuentesaúco,7,28024,Madrid,,,,,,40.3981168,-3.7711318
Dia,node/2343367257,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.2017822,-7.3170223
Dia,node/2351203472,Dia Market,Dia Market,,supermarket,,,,,,,,,,yes,40.4226775,-3.6779599
Dia,node/2351467125,Dia,Dia,,supermarket,Carrer de Pau Alsina 64,Carrer de Pau Alsina,64,08024,,,,,,,41.4094587,2.1631237
Dia,node/2353314541,Dia,Dia,,supermarket,,,,,,,,,,,43.3448897,-5.9722733
Dia,node/2364166811,Dia,Dia,,supermarket,Paseo de la Alameda 20,Paseo de la Alameda,20,28804,Alcalá de Henares,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30; PH 10:00-14:30,limited,40.4832451,-3.3567058
Dia,node/2375972315,Dia,Dia,,supermarket,Rúa Capela,Rúa Capela,,,,,,,,,43.4522229,-7.8515223
Dia,node/2384024888,Dia,Dia,,supermarket,,,,,,,,,,,43.4286596,-8.2413924
Dia,node/2385172452,Dia,Dia,,supermarket,Avenida de Moratalaz 181,Avenida de Moratalaz,181,28030,Madrid,,,,,,40.4077507,-3.6465734
Dia,node/2389213744,Dia,Dia,,supermarket,Avenida Joaquín Costa 7,Avenida Joaquín Costa,7,50700,Caspe,,,https://www.dia.es,Mo-Su 09:00-21:30,,41.2352689,-0.0440876
Dia,node/2392703604,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.455499,-3.6793124
Dia,node/2393978931,Dia,Dia,,supermarket,Avenida de Portugal 54,Avenida de Portugal,54,28935,,,,https://www.dia.es,Mo-Sa 09:00-21:30;Su 10:00-14:30,,40.3262139,-3.8694224
Dia,node/2397813588,Dia,Dia,,supermarket,,,,29017,,,,https://www.dia.es,,,36.7205153,-4.3600135
Dia,node/2403979059,Dia,Dia,,supermarket,Avenida Reyno de Navarra 22,Avenida Reyno de Navarra,22,31621,,,,,,,42.8089751,-1.5908564
Dia,node/2409955766,Dia,Dia,,supermarket,,,,,,,,,,,40.4593511,-3.460838
Dia,node/2413139806,Dia,Dia,,supermarket,,,,,,,,,,,40.5476071,-4.1818034
Dia,node/2419985795,Dia,Dia,,supermarket,,,,,,,,,,,41.86753,-0.7904186
Dia,node/2424854010,Dia,Dia,,supermarket,Calle Marino Gallego 6,Calle Marino Gallego,6,40470,Navas de Oro,,,,"Mo-Fr 09:30-14:00, 17:00-20:00; Sa 09:30-14:00",,41.1941988,-4.4411536
Dia,node/2429185053,Dia,Dia,,supermarket,Calle de Sevilla 30-32,Calle de Sevilla,30-32,47013,Valladolid,,,,Mo-Sa 09:00-21:00,,41.6426457,-4.7180237
Dia,node/2431238077,Dia,Dia,,supermarket,Calle de Martínez de Villergas 19,Calle de Martínez de Villergas,19,28027,Madrid,,,https://www.dia.es/,Mo-Sa 09:00-21:30; Su 10:00-14:30,yes,40.4412629,-3.6545981
Dia,node/2432153758,Dia,Dia,,supermarket,,,,,,,,,,,38.4736773,-1.3171026
Dia,node/2433476945,Dia Market,Dia Market,,supermarket,,,,,,,,,08:00-23:00,yes,40.4204146,-3.7086751
Dia,node/2433918174,Dialprix,Dia,,supermarket,,,,,,,,,,,37.7385651,-0.8510728
Dia,node/2434092897,Dia,Dia,,supermarket,,,,,,,,,,,42.5861852,-8.7851362
Dia,node/2434824854,Dia,Dia,,supermarket,,,,,,,,,,,38.4743675,-1.3274122
Dia,node/2435276220,Dia,Dia,,supermarket,,,,,,,,,,,38.1785471,-1.3737566
Dia,node/2438939532,Dia,Dia,,supermarket,,,,,,,,,,,42.5306487,-8.8100277
Dia,node/2441287601,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.3865261,-3.7014668
Dia,node/2445987652,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.2735637,-5.8608258
Dia,node/2447005170,Dia,Dia,,supermarket,,,,,,,,,,,37.0194549,-4.5585135
Dia,node/2447594585,Dia,Dia,,supermarket,,,,,,,,,,,36.6020461,-6.2569193
Dia,node/2448138890,Dia,Dia,,supermarket,Calle Sigifredo Albajara,Calle Sigifredo Albajara,,09550,Villarcayo,,,https://www.dia.es,Mo-Sa 09:00-21:00,,42.9401244,-3.5711325
Dia,node/2449206608,Dialprix,Dialprix,,supermarket,,,,,,,,,,,37.9752028,-0.6920109
Dia,node/2457260215,Dia,Dia,,supermarket,Avenida Los Vacceos 7,Avenida Los Vacceos,7,34003,Palencia,,,,Mo-Sa 09:00-21:00,,42.0138726,-4.5296187
Dia,node/2469375320,Dia,Dia,,supermarket,Carrer Nou de la Rambla 16,Carrer Nou de la Rambla,16,08001,,,,https://www.dia.es,Mo-Su 09:00-22:00,,41.3786743,2.1739648
Dia,node/2475432488,Dia,Dia,,supermarket,,,,,,,,,,,40.4272956,-3.5399268
Dia,node/2475547955,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.6881937,2.49237
Dia,node/2486114611,Dia,Dia,,supermarket,Pedro de Valdivia,Pedro de Valdivia,,28911,,,,,,,40.3239463,-3.7674881
Dia,node/2493451832,Dia,Dia,,supermarket,,,,,,,,,,,36.8283325,-2.4501847
Dia,node/2493451833,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,36.8283268,-2.4532284
Dia,node/2494802900,Dia Market,Dia Market,,supermarket,Calle de Cavanilles 47,Calle de Cavanilles,47,28007,Madrid,,,https://www.dia.es/,,,40.4047294,-3.6728795
Dia,node/2497052599,Dia,Dia,,supermarket,,,,,,,,,,,38.4043183,-1.0368763
Dia,node/2497086386,Dia,Dia,,supermarket,,,,,,,,,,,37.4012555,-6.0336533
Dia,node/2529967005,Dia Market,Dia Market,,supermarket,Avenida de la Ciudad de Barcelona 59,Avenida de la Ciudad de Barcelona,59,28007,Madrid,,,https://www.dia.es,Mo-Sa 08:30-22:00; Su 09:00-22:00,,40.4022267,-3.6763076
Dia,node/2533659543,Dia Market,Dia Market,,supermarket,,,,,,,,,,,37.6125411,-1.0405436
Dia,node/2534904691,Dia,Dia,,supermarket,Calle Valencia 19,Calle Valencia,19,37005,Salamanca,,,,Mo-Sa 09:00-21:30,yes,40.9711189,-5.6608675
Dia,node/2536568396,Dia,Dia,,supermarket,Calle Don Álvaro de Luna 18,Calle Don Álvaro de Luna,18,18360,Huétor Tájar,,,,,,37.1976445,-4.0468841
Dia,node/2542975128,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.6163214,-1.0239865
Dia,node/2547151581,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.438905,-3.6347973
Dia,node/2566156239,Dia,Dia,,supermarket,Calle Zubiarte 18,Calle Zubiarte,18,31620,,,,,,,42.8315369,-1.5914279
Dia,node/2573861973,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.4096389,-3.6696277
Dia,node/2574273689,Dia,Dia,,supermarket,,,,,,,,,,,43.213566,-3.1308859
Dia,node/2585455584,Dia,Dia,,supermarket,Calle General Sanz Pastor 16,Calle General Sanz Pastor,16,,Burgos,,,,Mo-Sa 09:00-21:00,yes,42.3444425,-3.6997196
Dia,node/2592648771,Dia,Dia,,supermarket,Calle Alta 70B,Calle Alta,70B,39008,Santander,,,,,,43.4586776,-3.8202693
Dia,node/2601704603,Dia,Dia,,supermarket,Calle Rambla del Espinar 20,Calle Rambla del Espinar,20,18697,La Herradura,+34 912 17 04 53,,https://www.dia.es/,Mo-Sa 09:00-21:00,,36.7356416,-3.7388155
Dia,node/2618530465,Dia,Dia,,supermarket,,,,,,,,,,yes,37.6123714,-0.9887644
Dia,node/2626555825,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.4628431,-3.4785018
Dia,node/2628782438,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-22:00; Su 09:30-15:00,yes,37.6117808,-0.9826696
Dia,node/2630613665,Dia,Dia,,supermarket,Calle del Marqués de Jura Real 21,Calle del Marqués de Jura Real,21,28019,Madrid,+34 902453453,,,,yes,40.3916687,-3.7098722
Dia,node/2634005623,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,40.396569,-3.7139508
Dia,node/2634448630,Dia,Dia,,supermarket,Calle de Joaquín María Jalón 11,Calle de Joaquín María Jalón,11,47008,Valladolid,,,,Mo-Sa 09:00-21:00,yes,41.6285816,-4.7409307
Dia,node/2645867705,Dia,Dia,,supermarket,Calle de San Andrés 12,Calle de San Andrés,12,28004,Madrid,,,,,limited,40.4265679,-3.7036558
Dia,node/2661683184,Dia Market,Dia Market,,supermarket,Calle de Fernández de los Ríos 45,Calle de Fernández de los Ríos,45,28015,Madrid,,,,,,40.4351387,-3.7106616
Dia,node/2673092553,Dia,Dia,,supermarket,,,,,,,,,,,40.3811734,-3.7139419
Dia,node/2679002659,Dia,Dia,,supermarket,Carrer de Fluvià,Carrer de Fluvià,,08020,Barcelona,,,,,limited,41.4159831,2.1948556
Dia,node/2682004986,Dia,Dia,,supermarket,Izustarri kalea 2-4,Izustarri kalea,2-4,20750,Zumaia,,,https://www.dia.es/,Mo-Sa 09:00-21:00,yes,43.2918167,-2.2538491
Dia,node/2685726050,Dia,Dia,,supermarket,,,,,,,,,,,40.1038457,-3.4875487
Dia,node/2690946405,Dia Market,Dia Market,,supermarket,Calle de San Bernardo 83,Calle de San Bernardo,83,28015,Madrid,,,https://www.dia.es/,,yes,40.4282572,-3.7063972
Dia,node/2691025273,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.351903,-5.8454073
Dia,node/2692581956,Dia Market,Dia Market,,supermarket,Corredera Baja de San Pablo 39,Corredera Baja de San Pablo,39,28004,Madrid,,,https://www.dia.es/,Mo-Su 08:00-23:00,yes,40.4229448,-3.7032698
Dia,node/2701403357,Dia,Dia,,supermarket,Calle Gonzalo de Berceo 7,Calle Gonzalo de Berceo,7,26300,Nájera,,,,Mo-Sa 09:00-21:00,,42.4184822,-2.7303249
Dia,node/2709011768,Dia,Dia,,supermarket,Calle San Zadornil 16,Calle San Zadornil,16,09003,Burgos,,,,Mo-Sa 09:00-21:00,,42.3438325,-3.715032
Dia,node/2713313596,Dia,Dia,,supermarket,Calle Eras de Santa María 4,Calle Eras de Santa María,4,34120,Carrión de los Condes,,,,Mo-Sa 09:00-21:30,,42.3381345,-4.5995134
Dia,node/2713368298,Dia,Dia,,supermarket,,,,,,,,,,,37.2949076,-6.0556159
Dia,node/2715230551,Dia,Dia,,supermarket,,,,,,,,,,,37.3846396,-6.0103841
Dia,node/2715230552,Dia,Dia,,supermarket,,,,,,,,,,,37.3845658,-6.0134182
Dia,node/2719886618,Dia,Dia,,supermarket,,,,,,,,,"Mo-Sa 09:30-14:30, 16:30-21:00",yes,42.8708618,-7.8690814
Dia,node/2724219818,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,Algeciras,,,,,,36.1329253,-5.4515522
Dia,node/2727977856,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,,40.411034,-3.6680473
Dia,node/2747584459,Dia,Dia,,supermarket,Carrer de Venus 17-15,Carrer de Venus,17-15,08914,Badalona,,,https://www.dia.es,Mo-Sa 09:00-22:00; PH closed,yes,41.444568,2.2181037
Dia,node/2758456345,Dia,Dia,,supermarket,Calle del Doctor Casal 2,Calle del Doctor Casal,2,28008,Madrid,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.4263681,-3.732496
Dia,node/2772020253,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,37.9183601,-3.005587
Dia,node/2776919585,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.6270811,-1.0011449
Dia,node/2780134202,Dia,Dia,,supermarket,Calle La Caseta 3,Calle La Caseta,3,19210,Yunquera de Henares,,,,,,40.7502938,-3.1636021
Dia,node/2797844401,Dia,Dia,,supermarket,,,,,,,,,,,43.4086204,-6.2597638
Dia,node/2823324716,Dia,Dia,,supermarket,,,,,,,,,,,38.4667563,-0.7880063
Dia,node/2828446240,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.4400712,-3.6528073
Dia,node/2833578551,Dia,Dia,,supermarket,,,,,,,,,,,37.13469,-3.6696348
Dia,node/2852278153,Dia,Dia,,supermarket,Calle Filipinas 1,Calle Filipinas,1,37003,Salamanca,,,,Mo-Sa 09:00-21:30,yes,40.9693868,-5.6460097
Dia,node/2855647484,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.241604,-3.7703816
Dia,node/2855703227,Dia,Dia,,supermarket,,,,,Salas,,,,,,43.408335,-6.2598628
Dia,node/2870961279,Dia,Dia,,supermarket,Rúa da Feira,Rúa da Feira,,,,,,,"Mo-Sa 09:30-14:30, 16:30-20:30",,43.028743,-7.3271543
Dia,node/2872017449,Dialprix,Dialprix,centre,supermarket,Calle Noelia Afonso Cabrera 6,Calle Noelia Afonso Cabrera,6,38660,,+34 922 79 32 50,,https://kanali.es/,Mo-Su 08:15-22:00,,28.0613771,-16.7280364
Dia,node/2880305183,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.777345,2.7310388
Dia,node/2881539258,Dia,Dia,,supermarket,,,,,,,,,,,40.0511716,-3.9900126
Dia,node/2892533238,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,Mo-Su 08:30-23:00,limited,40.4108447,-3.7136495
Dia,node/2898582201,Dia,Dia,,supermarket,Calle Mérida 3,Calle Mérida,3,37003,Salamanca,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,yes,40.9660815,-5.6522911
Dia,node/2901446752,Dia,Dia,,supermarket,,,,,,,,,"Mo-Sa 09:30-14:30, 16:00-20:30",,43.1249361,-7.0668678
Dia,node/2903627427,Dia,Dia,,supermarket,,,,,,,,,,,43.1179151,-7.6232997
Dia,node/2904712101,Dia Market,Dia Market,,supermarket,,,,41370,Cazalla de la Sierra,,,,,yes,37.9358848,-5.759674
Dia,node/2908791744,Dia,Dia,,supermarket,Calle del Padre Manjón 15,Calle del Padre Manjón,15,09300,Roa,,,,Mo-Sa 09:00-21:00,,41.6959452,-3.9303967
Dia,node/2920014634,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.2848418,-3.7906565
Dia,node/2927546200,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.2862137,-3.8017126
Dia,node/2929214161,Dia,Dia,,supermarket,,,,,,,,,,,40.5397741,-4.1624925
Dia,node/2939039796,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.4043422,-3.6416026
Dia,node/2939048401,Dia,Dia,,supermarket,Calle de Mario Cabré 13,Calle de Mario Cabré,13,28030,Madrid,,,,,,40.4071711,-3.6361638
Dia,node/2939317276,Dia,Dia,,supermarket,,,,,,,,,,,40.4248151,-3.5500575
Dia,node/2940209388,Dia,Dia,,supermarket,,,,,,,,,,no,36.2780793,-6.0867164
Dia,node/2941138223,Dia,Dia,,supermarket,Calle del Corregidor Alonso de Tobar 3,Calle del Corregidor Alonso de Tobar,3,28030,Madrid,,,,"Mo-Sa 09:00-21:30; Su,PH 10:00-14:30",,40.4035939,-3.6491964
Dia,node/2942275640,Dia,Dia,,supermarket,Calle Santiago Rusiñol 17,Calle Santiago Rusiñol,17,02006,Albacete,,,,Mo-Sa 09:00-21:30; Su 09:00-14:30,yes,38.9948482,-1.8734844
Dia,node/2942276171,Dia,Dia,,supermarket,Calle del Ángel 39,Calle del Ángel,39,02002,Albacete,,,,Mo-Sa 09:00-21:00,yes,38.9860194,-1.8514362
Dia,node/2944586431,Dia,Dia,,supermarket,Calle de la Ladera de los Almendros 40,Calle de la Ladera de los Almendros,40,28032,Madrid,,,,,,40.3974802,-3.625809
Dia,node/2947601707,Dia,Dia,,supermarket,Calle Monasterio de la Oliva 52,Calle Monasterio de la Oliva,52,31011,,,,,,yes,42.8153986,-1.6614857
Dia,node/2952590146,Dia,Dia,,supermarket,Carrer de Sant Frederic 27,Carrer de Sant Frederic,27,,Badalona,,,https://www.dia.es,Mo-Sa 09:00-21:00; PH closed,yes,41.4416774,2.2166463
Dia,node/2969277633,Dia Market,Dia Market,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 09:00-14:30,,41.4040084,2.1622868
Dia,node/2982808730,Dia,Dia,,supermarket,,,,,,,,,,limited,40.2219057,-6.8789239
Dia,node/2998013033,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,41.6457515,-0.8742921
Dia,node/3004929164,Dia,Dia,,supermarket,Calle Camino de Humanes 45,Calle Camino de Humanes,45,,Móstoles,,,,,limited,40.3137759,-3.8571707
Dia,node/3009037616,Dia,Dia,,supermarket,Calle Villa y Tierra 2,Calle Villa y Tierra,2,34100,Saldaña,,,,Mo-Sa 09:00-21:30,,42.521798,-4.7377695
Dia,node/3010237986,Dia,Dia,,supermarket,Calle Cruz Verde 16,Calle Cruz Verde,16,29400,Ronda,,,,,,36.7445328,-5.1634696
Dia,node/3014132746,Dia,Dia,,supermarket,Calle Poeta Manuel Góngora 12,Calle Poeta Manuel Góngora,12,18006,Granada,,,,Mo-Sa 09:00-21:00,,37.1656882,-3.594632
Dia,node/3014329338,Dia,Dia,,supermarket,,,,,,,,,,,43.2531398,-5.7767542
Dia,node/3018702043,Dia Market,Dia Market,,supermarket,,,,,,,,,,,38.1929366,-0.5560048
Dia,node/3020510160,Dia,Dia,,supermarket,,,,,,,,,,,36.6702132,-6.1467225
Dia,node/3030826833,Dia,Dia,,supermarket,"O Adro, Abegondo","O Adro, Abegondo",,15318,Abegondo,,,,,yes,43.2192337,-8.2980967
Dia,node/3034491746,Dia,Dia,,supermarket,,,,,,,,,,,40.4281683,-3.5366306
Dia,node/3040203154,Dia Market,Dia Market,,supermarket,Avenida de Solvay 53,Avenida de Solvay,53,39300,Barreda,+34 942 88 49 27,,,,,43.3675929,-4.0440004
Dia,node/3044080933,Dia,Dia,,supermarket,Compromiso de Caspe 17,Compromiso de Caspe,17,,,,,,,,41.6462197,-0.8703178
Dia,node/3044226105,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.2593765,1.7766974
Dia,node/3044226106,Dia,Dia,,supermarket,,,,,,,,,,,41.2593302,1.7768145
Dia,node/3045253692,Dia,Dia,,supermarket,Calle Felipe Gorriti 34,Calle Felipe Gorriti,34,31003,,,,,,,42.8105882,-1.6384471
Dia,node/3045383991,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,43.2511282,-5.7770304
Dia,node/3046155536,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,yes,41.4143356,2.2005776
Dia,node/3049372238,Dia,Dia,,supermarket,Carrer de Rossend Nobas 27,Carrer de Rossend Nobas,27,,Barcelona,,,https://www.dia.es,"Mo-Sa 09:00-21:30; PH,Su 09:00-20:00",limited,41.408738,2.1894997
Dia,node/3051553355,Dia,Dia,,supermarket,,,,,,,,,,,40.3750722,-3.774297
Dia,node/3054952207,Dia,Dia,,supermarket,Calle Purisima,Calle Purisima,,30390,La Aljorra,,,,,,37.6905704,-1.0708858
Dia,node/3058233946,Dia,Dia,,supermarket,,,,,,,,,,,43.481491,-3.6122631
Dia,node/3060601864,Dia,Dia,,supermarket,,,,,,,,,,,37.6207817,-0.8759743
Dia,node/3070901281,Dia,Dia,,supermarket,Carretera de Málaga,Carretera de Málaga,,18015,Granada,,,,Mo-Sa 09:30-21:30,yes,37.1887408,-3.6198033
Dia,node/3074228371,Dia,Dia,,supermarket,,,,,,,,,,,42.2229727,-8.7266822
Dia,node/3076989315,Landia,Dia,,supermarket,,,,,,,,,,,40.4552217,-3.4826123
Dia,node/3077360634,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,Mo-Sa 09:00-21:00; PH closed,yes,41.4404854,2.2213531
Dia,node/3080245194,Dia,Dia,,supermarket,,,,,,,,,,,40.198138,-3.677334
Dia,node/3094920908,Dia,Dia,,supermarket,Calle La Cistérniga 2,Calle La Cistérniga,2,47320,Tudela de Duero,,,,Mo-Sa 09:00-21:30,,41.5893049,-4.5870836
Dia,node/3098753564,Dia Market,Dia Market,,supermarket,Calle Corazón de María,Calle Corazón de María,,28770,Colmenar Viejo,,,,,,40.6662495,-3.7746183
Dia,node/3101252681,Dia,Dia,,supermarket,,,,,Córdoba,,,,Mo-Sa 09:00-21:30,no,37.8840501,-4.7808373
Dia,node/3105822411,Dia Market,Dia Market,,supermarket,Avenida de Fuenlabrada 19,Avenida de Fuenlabrada,19,28912,Leganés,,,,,,40.332111,-3.7615345
Dia,node/3105903115,Dia,Dia,,supermarket,,,,,,,,,,,40.2138478,-3.8548195
Dia,node/3116659113,Dia,Dia,,supermarket,,,,,,,,,,,42.0093388,2.0280762
Dia,node/3136792071,Dia,Dia,,supermarket,,,,,,,,,,,40.3977062,-3.7184266
Dia,node/3137306082,Dia,Dia,,supermarket,,,,,,,,,,,40.3724433,-3.6185329
Dia,node/3144056619,Dia,Dia,,supermarket,,,,,,,,,,,42.226372,-8.7213712
Dia,node/3149672982,Dia,Dia,,supermarket,Aribau,Aribau,,08204,Sabadell,,,,,,41.5292456,2.110055
Dia,node/3156322869,Dia,Dia,,supermarket,Calle de Gabilondo 3,Calle de Gabilondo,3,47007,Valladolid,,,,Mo-Sa 09:00-22:00,,41.6431687,-4.7345839
Dia,node/3161138682,Dia Market,Dia Market,,supermarket,,,,,,,,,Mo-Fr 09:00-21:30; Sa-Su 09:00-20:00,yes,40.3917046,-3.7265442
Dia,node/3161275885,Dia,Dia,,supermarket,,,,,,,,,,,37.2517534,-4.916402
Dia,node/3170501291,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,yes,39.4698459,-6.3723412
Dia,node/3177621673,Dia,Dia,,supermarket,,,,,,,,,,,40.4315669,-3.6492532
Dia,node/3197424521,Dia,Dia,,supermarket,,,,28029,Madrid,,,,,,40.475939,-3.7134381
Dia,node/3205775773,Dia,Dia,,supermarket,Calle San Justo 20,Calle San Justo,20,37001,Salamanca,,,,Mo-Sa 09:00-21:30,yes,40.9632176,-5.6623201
Dia,node/3211203905,Dia,Dia,,supermarket,Calle de las Monjas 7,Calle de las Monjas,7,47009,Valladolid,,,,Mo-Sa 09:00-21:00,,41.6619108,-4.7344708
Dia,node/3213451525,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.5664129,-3.6090235
Dia,node/3217253250,Dia,Dia,,supermarket,,,,,,,,,,,39.7259707,-3.3038076
Dia,node/3217308420,Dia,Dia,,supermarket,,,,,,,,,,,40.3847091,-3.6075237
Dia,node/3220087567,Dia,Dia,,supermarket,Carretera de Ledesma 110,Carretera de Ledesma,110,37006,Salamanca,,,,Mo-Sa 09:00-21:30,,40.9772317,-5.675804
Dia,node/3227083566,Dia,Dia,,supermarket,,,,,,,,,,,39.9800441,-3.190219
Dia,node/3228101753,Dia,Dia,,supermarket,,,,,,,,,,,39.7211334,-4.6443308
Dia,node/3229549677,Dia,Dia,,supermarket,,,,,,,,,,,40.9791462,-5.6756496
Dia,node/3231551339,Dia,Dia,,supermarket,Paseo del Ayuntamiento 7,Paseo del Ayuntamiento,7,34880,Guardo,,,,Mo-Sa 09:00-21:30,,42.7894388,-4.8442262
Dia,node/3249538070,Dia,Dia,,supermarket,,,,,,,,,,,40.4317914,-3.6539225
Dia,node/3253313366,Dia,Dia,,supermarket,Calle de Ordoñez 12,Calle de Ordoñez,12,28911,Leganés,,,,,,40.3291265,-3.7670889
Dia,node/3253317671,Dia,Dia,,supermarket,Avenida del Doctor Martín Vegue Jaudenes 16,Avenida del Doctor Martín Vegue Jaudenes,16,28912,Leganés,,,,,,40.3286705,-3.7616628
Dia,node/3256550140,Dia,Dia,,supermarket,,,,,,,,,,,40.4254089,-3.6544795
Dia,node/3265627994,Dia,Dia,,supermarket,,,,,,,,,,,40.4414496,-3.6751175
Dia,node/3267260936,Dia,Dia,,supermarket,,,,,,,,,,,43.1938095,-3.1962932
Dia,node/3269760412,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.4250731,-3.6710166
Dia,node/3275112422,Dia,Dia,,supermarket,,,,,,,,,,yes,40.4237442,-3.5324798
Dia,node/3284606405,Dia,Dia,,supermarket,,,,,,,,,,,43.6644399,-7.5937222
Dia,node/3287545237,Dia,Dia,,supermarket,,,,,,,,,,,38.2606804,-5.6749319
Dia,node/3293472063,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.3437929,-3.7150583
Dia,node/3313028863,Dia Market,Dia Market,,supermarket,,,,,,,,,,yes,40.4313045,-3.715664
Dia,node/3329833822,Dialprix,Dia,,supermarket,carrer Filet de Fora 50,carrer Filet de Fora,50,,,,,,,yes,38.261913,-0.696229
Dia,node/3338457606,Dialprix,Dia,,supermarket,carrer Capità Lagier 13-15,carrer Capità Lagier,13-15,,Elche/Elx,,,,,,38.2672799,-0.6955267
Dia,node/3342283270,Dia,Dia,,supermarket,Calle de Goya 1,Calle de Goya,1,47007,Valladolid,,,,Mo-Sa 09:00-21:00,,41.6333154,-4.7394051
Dia,node/3343615802,Dia,Dia,,supermarket,Calle Dinamarca,Calle Dinamarca,,,,,,,,,36.5446757,-4.6397685
