name,category,address,address2,city,state,ccaa,postal,country,phone,lat,lng,hours1,hours2,web,features,codsa,codat
Carrefour Coristanco,Hipermercado,"Lugar de Capelán, Oca",,Coristanco,Coruña,Galicia,15147,es,644557235,43.1957396,-8.724020399999972,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/coristanco.aspx,"Accesibilidad,Aparcamiento,Cargador gratis,Carrefour Drive,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Platos preparados,Punto de reciclaje,Revelado Kodak,Servicios financieros Carrefour,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Wifi gratis",0140,00CD
Carrefour Dos Hermanas - Sevilla,Hipermercado,"Carretera A-IV, km. 555, esquina Avenida Doctor Fleming",,Dos Hermanas,Sevilla,Andalucía,41700,es,675152108,37.283271,-5.937678,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/dos_hermanas_sevilla.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajeros automáticos,Cargador gratis,Carrefour Drive,Entrega a domicilio,Estanco,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Parafarmacia,Platos preparados,Punto de reciclaje,Revelado Kodak,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Viajes y Taquilla Carrefour,Wifi gratis",0024,0024
Carrefour Écija,Hipermercado,"Avenida del Genil, s/n",Centro Comercial N4,Écija,Sevilla,Andalucía,41400,es,652776866,37.531238,-5.085211,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/ecija.aspx,"Accesibilidad,Aparcamiento,Cajeros automáticos,Cambiador de bebé,Entrega a domicilio,Gasolinera Carrefour,Montaje de neumáticos,Parada de Taxis,Punto de reciclaje,Restaurantes,Revelado Kodak,Sillas portabebé",0164,00FG
Carrefour El Alisal,Hipermercado,"Calle Joaquín Rodrigo, 2",,Santander,Cantabria,Cantabria,39011,es,615308892,43.457988,-3.861749,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/el_alisal.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Montaje de neumáticos,Pantallas venta por catálogo,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Servicio informático,Sillas portabebé,Telefonía móvil,Transporte público,Wifi gratis,Zona de juego infantil Carrefour",0130,00T8
Carrefour El Paseo,Hipermercado,"Carretera Nacional IV, KM. 653",,El Puerto de Santa María,Cádiz,Andalucía,11500,es,620630071,36.617291,-6.210381,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/el_paseo_-_puerto_de_sta__maria.aspx,"Accesibilidad,Cajeros automáticos,Cambiador de bebé,Carrefour Drive,Consigna automática,Entrega a domicilio,Gasolinera Carrefour,Kiosco ONCE,Montaje de neumáticos,Parada de Taxis,Platos preparados,Revelado Kodak,Servicio informático,Servicios financieros Carrefour,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Zona de juego infantil Carrefour",0064,004W
Carrefour El Pinar,Hipermercado,"Carretera Madrid - La Coruña, km. 22",,El Pinar de Las Rozas,Madrid,Comunidad de Madrid,28230,es,675739619,40.5238314,-3.8836743,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/el_pinar_de_las_rozas.aspx,"Accesibilidad,Administración de Loterías,Ahumados Carrefour,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Farmacia,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Kioscos Club Carrefour,Lavado de coches,Montaje de neumáticos,Oficina de Correos,Pantallas surtido ampliado,Pantallas venta por catálogo,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Servicio informático,Shop_Go PASS,Sillas portabebé,Sushi Carrefour,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Wifi gratis,Zona de juego infantil Carrefour",0070,005D
Carrefour El Saler,Hipermercado,"Autovía del Saler, 16",,Valencia,Valencia,Comunidad Valenciana,46013,es,625505205,39.452574,-0.356150,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/el_saler.aspx,"Accesibilidad,Administración de Loterías,Ahumados Carrefour,Aparcamiento,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Entrega a domicilio,Estanco,Farmacia,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Lavado de coches,Parada de Taxis,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Salas de cine,Servicios financieros Carrefour,Sillas portabebé,Sushi Carrefour,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis",0039,0039
Carrefour Elche,Hipermercado,"Avenida Crevillente, 31",,Elche,Alicante,Comunidad Valenciana,03293,es,602732981,38.258176,-0.72581,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/elche.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Montaje de neumáticos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Servicio informático,Servicios financieros Carrefour,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Viajes y Taquilla Carrefour,Wifi gratis",0008,0008
Carrefour Erandio,Hipermercado,"Lataondo Bidea, 2",,Asua - Erandio,Vizcaya,País Vasco/ Euskadi,48950,es,644918250,43.301386,-2.952798,de 09:30 a 21:30,de 09:30 a 21:30,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/erandio.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Kioscos Club Carrefour,Lavado de coches,Montaje de neumáticos,Pantallas surtido ampliado,Pantallas venta por catálogo,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Revelado Kodak,Sala de lactancia Carrefour,Sushi Carrefour,Tartas de encargo,Telefonía móvil,Tintoreria,Wifi gratis,Zona de juego infantil Carrefour",0207,006C
Carrefour Estepona,Hipermercado,"Carretera Cádiz-Málaga, km. 156,9",,Estepona,Málaga,Andalucía,29680,es,635280269,36.428482,-5.130792,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/estepona.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cambiador de bebé,Entrega a domicilio,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Lavado de coches,Parafarmacia,Punto de reciclaje,Revelado Kodak,Servicios financieros Carrefour,Sillas portabebé,Telefonía móvil,Transporte público,Wifi gratis",8051,000C
Carrefour Nou Centre,Hipermercado,"Carretera de Figueres a Roses, km. 29",,Vilatenim,Girona,Cataluña / Catalunya,17484,es,675274717,42.26874582075928,3.0018673011886676,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/figueras__nou-centre_.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajas de autopago,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Lavado de coches,Parafarmacia,Punto de reciclaje,Restaurantes,Revelado Kodak,Sillas portabebé,Sushi Carrefour,Telefonía móvil,Transporte público,Wifi gratis",0147,00D4
Carrefour Fuenlabrada,Hipermercado,"Plaza de Grecia, s/n",Centro Comercial Plaza de la Estación,Fuenlabrada,Madrid,Comunidad de Madrid,28943,es,632073146,40.282415,-3.801528,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/fuenlabrada.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Lavado de coches,Montaje de neumáticos,Parada de Taxis,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Servicio informático,Sillas portabebé,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis",0136,00ZA
Carrefour Gandía,Hipermercado,"Avenida Blasco Ibáñez, 1",,Gandía,Valencia,Comunidad Valenciana,46701,es,615062337,38.970562,-0.169847,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/gandia.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Montaje de neumáticos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Transporte público,Wifi gratis",0034,0034
Carrefour Gavà,Hipermercado,"Calle Progres, 69",,Gavà,Barcelona,Cataluña / Catalunya,08850,es,644183914,41.295673,2.007972,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/gava.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Salas de cine,Sillas portabebé,Sushi Carrefour,Telefonía móvil,Transporte público,Wifi gratis",0180,00CH
Carrefour Getafe,Hipermercado,"Carretera Villaverde-Getafe, s/n",Centro Comercial El Bulevar,Getafe,Madrid,Comunidad de Madrid,28905,es,692648108,40.326011,-3.719903,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/getafe.aspx,"Accesibilidad,Aparcamiento,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Consigna automática,Entrega a domicilio,Farmacia,Fila única,Financiación fácil,Lavado de coches,Montaje de neumáticos,Oficina de Correos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Servicio informático,Sillas portabebé,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis",0049,000A
Carrefour Girona,Hipermercado,"Avenida Francia, 42-44",,Girona,Girona,Cataluña / Catalunya,17007,es,638783405,41.9956668,2.8201296,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/girona.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera - otras marcas,Instalación y montaje,Kioscos Club Carrefour,Pantallas surtido ampliado,Pantallas venta por catálogo,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Sushi Carrefour,Telefonía móvil,Tintoreria,Transporte público,Wifi gratis",0149,00D6
Carrefour Goierri,Hipermercado,"Polígono Industrial, 201",Barrio Yurre,Olaberria,Guipúzcoa,País Vasco/ Euskadi,20212,es,644512053,43.0340028,-2.2181748,de 09:30 a 21:30,cerrado,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/goierri.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Montaje de neumáticos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sillas portabebé,Taller de bicicletas,Telefonía móvil,Transporte público,Wifi gratis",0206,006B
Carrefour Gorbeia,Hipermercado,"Carretera A-622, km. 9",Etxabarri-Ibiña,Zigoitia,Álava,País Vasco/ Euskadi,01196,es,635505502,42.9123029,-2.7150655,de 09:30 a 21:30,de 09:30 a 21:30,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/gorbeia.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Cambiador de bebé,Cargador gratis,Carrefour Drive,Consigna automática,Entrega a domicilio,Farmacia,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Montaje de neumáticos,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Servicio informático,Sillas portabebé,Tartas de encargo,Telefonía móvil,Wifi gratis",0209,000T
Carrefour Gran Turia,Hipermercado,"Plaza Europa, 1",Barrio de La Luz,Xirivella,Valencia,Comunidad Valenciana,46014,es,638576671,39.4639016,-0.4138129,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/gran_turia.aspx,"Accesibilidad,Aparcamiento,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Lavado de coches,Montaje de neumáticos,Parada de Taxis,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Salas de cine,Servicios financieros Carrefour,Sillas portabebé,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Viajes y Taquilla Carrefour,Wifi gratis",0097,005N
Carrefour Gran Vía,Hipermercado,"Calle José García Sellés, 2",,Alicante,Alicante,Comunidad Valenciana,03015,es,602481808,38.366032,-0.470138,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/gran_via__alicante_.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Entrega a domicilio,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Kioscos Club Carrefour,Lavado de coches,Montaje de neumáticos,Pantallas venta por catálogo,Paquetería GLS,Parada de Taxis,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Servicio informático,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis",0115,006E
Carrefour Granada,Hipermercado,"Carretera Armilla, s/n",,Granada,Granada,Andalucía,18006,es,644505196,37.154806,-3.608339,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/granada.aspx,"Accesibilidad,Administración de Loterías,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cambiador de bebé,Carrefour Drive,Consigna automática,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Instalación y montaje,Kiosco ONCE,Montaje de neumáticos,Pantallas surtido ampliado,Pantallas venta por catálogo,Parada de Taxis,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Servicios financieros Carrefour,Sillas portabebé,Sushi Carrefour,Taller de bicicletas,Telefonía móvil,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis,Zona de juego infantil Carrefour",0018,0018
Carrefour Granollers,Hipermercado,"Avenida Europa / Camí Ral, 4",,Granollers,Barcelona,Cataluña / Catalunya,08400,es,691336158,41.596013,2.284355,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/granollers.aspx,"Accesibilidad,Aparcamiento,Cajas de autopago,Cambiador de bebé,Cargador gratis,Entrega a domicilio,Fila única,Financiación fácil,Gasolinera Carrefour,Revelado Kodak,Tintoreria,Wifi gratis",0156,00G7
Carrefour Hortaleza,Hipermercado,"Gran Vía de Hortaleza, s/n",,Madrid,Madrid,Comunidad de Madrid,28043,es,615451499,40.469375,-3.639444,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/hortaleza.aspx,"Accesibilidad,Administración de Loterías,Ahumados Carrefour,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Fibra y Móvil O2,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Kioscos Club Carrefour,Lavado de coches,Montaje de neumáticos,Oficina de Correos,Pantallas surtido ampliado,Pantallas venta por catálogo,Parafarmacia,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Servicio informático,Servicios financieros Carrefour,Shop_Go PASS,Sillas portabebé,Sushi Carrefour,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis,Zona de juego infantil Carrefour",0096,005B
Carrefour Gran Vía L´Hospitalet,Hipermercado,"Avenida Gran Vía, 75-93",,L´Hospitalet del Llobregat,Barcelona,Cataluña / Catalunya,08908,es,644913600,41.3585775,2.1301259,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/hospitalet.aspx,"Accesibilidad,Administración de Loterías,Ahumados Carrefour,Aparcamiento,Café bar Carrefour,Cajas de autopago,Cajeros automáticos,Cambiador de bebé,Cargador gratis,Carrefour Drive,Click_Collect,Entrega a domicilio,Fila única,Financiación fácil,Instalación y montaje,Kiosco ONCE,Kioscos Club Carrefour,Lavado de coches,Pantallas surtido ampliado,Pantallas venta por catálogo,Parada de Taxis,Parafarmacia,Pizzería Carrefour,Platos preparados,Punto de reciclaje,Restaurantes,Revelado Kodak,Sala de lactancia Carrefour,Salas de cine,Servicios financieros Carrefour,Sushi Carrefour,Taller de bicicletas,Tartas de encargo,Telefonía móvil,Tintoreria,Transporte público,Viajes y Taquilla Carrefour,Wifi gratis,Zona de juego infantil Carrefour",0124,00T0
