osm_id,nome,marca,filial,tipo_comercio,amenidade,morada_completa,rua,numero_porta,codigo_postal,cidade,suburbio,estado,pais,telefone,email,website,horario,entrega,auto_checkout,estacionamento,acessibilidade_cadeira_rodas,latitude,longitude
way/638706824,Mercadona,Mercadona,,supermarket,,Avenida de Bilbao 377,Avenida de Bilbao,377,39317,Sierrapando,,,,+34 942 88 47 43,,https://www.mercadona.es,,,,,,43.3428433,-4.0289521
way/638978354,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,41.6035634,2.0869102
way/639856907,Mercadona,Mercadona,,supermarket,,,,,46300,Utiel,,,,,,,,,,,,39.5670569,-1.2021721
way/640536095,Mercadona,Mercadona,,supermarket,,Avenida San Crispín 102,Avenida San Crispín,102,45510,Fuensalida,,,,,,https://www.mercadona.es,,,,,,40.0554733,-4.1989199
way/645321851,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.9892632,-6.5367656
way/645575928,Mercadona,Mercadona,,supermarket,,Avenida del Sabinal 470,Avenida del Sabinal,470,4740,,,,,+34 950334746,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.7354961,-2.6221751
way/646841546,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.5446663,2.1156061
node/650649911,Mercadona,Mercadona,,supermarket,,Carretera de Burgohondo 12,Carretera de Burgohondo,12,5002,Ávila,,,,+34 920250821,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,40.6524175,-4.703996
node/651013899,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,"Mo-Sa 09:00-21:30; Su,PH off",,,,yes,41.6503683,-0.9168519
way/651492027,Mercadona,Mercadona,,supermarket,,,,,,Xirivella,,,,,,,,,,,,39.4643813,-0.4227817
way/654985450,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.2219995,-2.4066306
way/655763741,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,42.5366523,-1.6694183
way/657200444,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,39.575313,-0.3275174
way/657857713,Mercadona,Mercadona,,supermarket,,Carretera de Malilla,Carretera de Malilla,,46026,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.4495664,-0.3800891
way/659682661,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4304904,-0.7798688
way/660173463,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.6416341,-3.5097475
way/660244932,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.6152836,-4.7611893
node/660784489,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.4023418,2.1991561
way/661360063,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.9653505,-0.1901017
way/661653324,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.9667214,-0.193964
node/662950792,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,09:00-15:00,,,,,38.3518605,-0.497649
way/665272515,Mercadona,Mercadona,,supermarket,,Passeig de Massarosa,Passeig de Massarosa,,8329,Teià,,,,+34 936347136,,https://www.telecompra.mercadona.es,Mo-Sa 09:00-21:00,,,,,41.4931471,2.3272037
way/665847399,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.302561,-3.4524678
way/666255376,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.1847441,-5.4377951
way/667270162,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,38.7889086,0.1685825
way/668112219,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.1771068,-5.3393821
way/668284548,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.5896165,2.1768892
way/669582681,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,28.6676168,-17.7719839
node/672688954,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.353761,-0.5031347
node/673986786,Mercadona,Mercadona,,supermarket,,Calle de Fernández Navarro s/n,Calle de Fernández Navarro,s/n,,,,,,+34 922535331,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.4601264,-16.2545596
way/674443177,Mercadona,Mercadona,,supermarket,,,,,,Écija,,,,,,,,,,,,37.5462598,-5.0787715
way/674552939,Mercadona,Mercadona,,supermarket,,"GI-11 N-I eta Donostiako sahiesbidearen lotura, Aritzetatik","GI-11 N-I eta Donostiako sahiesbidearen lotura, Aritzetatik",,,,,,,,,https://www.mercadona.es,,,,,,43.280885,-2.0173993
way/674556147,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,27.9955172,-15.3912457
node/675748463,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.9338889,-1.2052997
way/676137311,Mercadona,Mercadona,,supermarket,,Calle Ludwig Van Beethoven 2,Calle Ludwig Van Beethoven,2,50012,Zaragoza,,,,,,,Mo-Sa 09:00-21:30,,,,,41.634571,-0.9449025
way/678527552,Mercadona,Mercadona,,supermarket,,Avenida de Cantabria 78,Avenida de Cantabria,78,39200,Reinosa,,,,34942752773,,https://www.mercadona.es,,,,,,43.0060371,-4.1282577
way/678571339,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,41.6945678,2.7233664
way/678617309,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5608986,-1.9081193
way/678742689,Mercadona,Mercadona,,supermarket,,Carretera de Argamasilla 44,Carretera de Argamasilla,44,13500,Puertollano,,,,,,,,,,,,38.7030765,-4.1005803
way/678800358,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.3966277,-4.7664179
node/678899431,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.4211928,-6.1536931
way/681440310,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.3594214,2.1246487
way/682099793,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.4705105,-3.5890861
way/682461832,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.2267442,1.5284063
way/684673843,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,27.9812923,-15.3858178
way/685983235,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.0932831,-15.4621003
way/689734971,Mercadona,Mercadona,,supermarket,,Avinguda de Jaume I 91,Avinguda de Jaume I,91,8226,Terrassa,,,,,,,,,,,,41.5708122,2.0228187
node/691583715,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.976554,-1.1139081
way/692937412,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,37.3820871,-6.1163315
way/695039992,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,43.353783,-4.0655851
node/697344508,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,,39.9909442,-0.0654317
way/699411681,Mercadona,Mercadona,,supermarket,,Avenida Puerta de Alcalá 3,Avenida Puerta de Alcalá,3,28918,Leganés,,,,,,,Mo-Sa 09:00-21:30,,,,,40.3412753,-3.7574887
way/699935132,Mercadona,Mercadona,,supermarket,,Avenida de la Constitución 102,Avenida de la Constitución,102,28850,Torrejón de Ardoz,,,,+34 91 380 90 33,,,Mo-Sa 09:00-21:30; Su off,,,,,40.4575909,-3.4687775
node/703084113,Mercadona,Mercadona,,supermarket,,Calle Vitoria 142,Calle Vitoria,142,9007,Burgos,,,,+34 947 21 03 16,,https://www.mercadona.es,"Mo-Sa 09:00-21:30; Tu,Su off",,,,,42.3491108,-3.6761765
way/705842695,Mercadona,Mercadona,,supermarket,,,,,,,,,,34968787051,sugerencias@mercadona.es,https://www.mercadona.es,Mo-Th 09:00-21:30; Fr 09:00-19:00,,,,,37.9740275,-1.2034415
way/707412050,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.4290647,-3.6000655
way/717089620,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.4695191,-4.4345731
way/721776460,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.1456789,1.1028993
way/723385810,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30; Su off; PH off,,,,,39.1982166,-0.5037386
node/724237619,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,40.9611617,-5.6524263
node/724237643,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 923 13 30 84,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,yes,40.9507804,-5.6490811
way/730267340,Mercadona,Mercadona,,supermarket,,Avenida Doctor Pascual Parrilla Paricio,Avenida Doctor Pascual Parrilla Paricio,,30007,,,,,34968789583,,,Mo-Sa 09:00-21:30,,,,,38.0030681,-1.1354471
way/731140601,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.6198821,0.5813184
way/737240081,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.3039711,-2.6814584
way/737560069,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5285258,-0.4841528
way/741107714,Mercadona,Mercadona,,supermarket,,,,,,Gijón/Xixón,,,,,,https://www.mercadona.es,,,,,yes,43.5307599,-5.6464355
way/746630839,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,35.8920279,-5.3242465
way/749290292,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.5841252,-4.6411316
way/749567601,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.0011181,-1.1479392
way/752044150,Mercadona,Mercadona,,supermarket,,Calle del Serrablo,Calle del Serrablo,,22600,Sabiñánigo,,,,+34 974 45 72 25,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,42.5215807,-0.3608637
way/759987902,Mercadona,Mercadona,,supermarket,,Calle Emilia Pardo Bazán 5,Calle Emilia Pardo Bazán,5,28342,Valdemoro,,,,,,,,,,,,40.1936163,-3.6910876
node/760147719,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.6776789,-0.8706266
node/760456006,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.65972,-4.7312378
node/761948018,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.4546374,1.9607952
way/762076132,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,36.7414447,-3.531707
way/764539506,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.4189842,-0.4446232
way/765130011,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.3501861,1.7043538
node/765327355,Mercadona,Mercadona,,supermarket,,Carrer del Pare Simó 17,Carrer del Pare Simó,17,46035,Benimàmet,,,,+34 96 363 46 77,,https://www.mercadona.es,Mo-Sa 09:00-21:30; PH off,,,,yes,39.5033053,-0.4231779
node/765830531,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.4636269,-5.6474422
way/765968763,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.3433908,-0.5178444
way/766726094,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,41.4901848,2.0228924
way/771685241,Mercadona,Mercadona,,supermarket,,Carretera de Sant Quintí,Carretera de Sant Quintí,,8770,Sant Sadurní d'Anoia,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.4279228,1.7800738
way/776476900,Mercadona,Mercadona,,supermarket,,Calle de la Hulla,Calle de la Hulla,,28021,,,,,,,,Mo-Sa 09:00-21:30,,,,,40.3399349,-3.6752582
way/777654163,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.6863828,-3.9663566
node/778623206,Mercadona,Mercadona,,supermarket,,"Calle Catoute,6","Calle Catoute,6",,24300,Bembibre,,,,,,https://www.mercadona.es,,,,,,42.6192428,-6.421608
way/782709344,Mercadona,Mercadona,,supermarket,,,,,,Málaga,,,,,,,,,,,,36.6995633,-4.4525719
way/784894293,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,42.2291831,-2.0926776
way/785626272,Mercadona,Mercadona,,supermarket,,Camino de la Torrecilla,Camino de la Torrecilla,,18200,Maracena,,,,,,,Mo-Su 09:00-21:00,,,,,37.2039399,-3.6399225
way/788223074,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.3633947,2.1102704
way/790537924,Mercadona,Mercadona,,supermarket,,Calle Asdrúbal 16,Calle Asdrúbal,16,13500,Puertollano,,,,,,,,,,,,38.6822694,-4.1083738
way/791849044,Mercadona,Mercadona,,supermarket,,Camino San Rafael 55,Camino San Rafael,55,29006,,,,,,,https://www.mercadona.es,,,,,,36.7073711,-4.4481272
way/792144369,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.569929,2.0275856
way/793180622,Mercadona,Mercadona,,supermarket,,Av. Madrid - A Coruña 248,Av. Madrid - A Coruña,248,24700,Astorga,,,,,,https://www.mercadona.es/,Mo-Sa 09:00-21:30,,,,,42.4608113,-6.0643784
node/793385436,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.5000113,2.7556191
way/793639540,Mercadona,Mercadona,,supermarket,,Paseo del Cauce 45,Paseo del Cauce,45,47011,Valladolid,,,,,,,Mo-Sa 09:00-21:30,,,,yes,41.6609454,-4.7127864
way/798833305,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.2694754,-2.5951351
way/799186277,Mercadona,Mercadona,,supermarket,,Carrer del Garbí 94,Carrer del Garbí,94,8397,Pineda de Mar,,,,,,,Mo-Sa 09:00-21:00,,,,,41.6249858,2.676157
way/804857331,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,41.6486445,-4.7198311
way/810158745,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.1800416,-5.4919507
node/811029043,Mercadona,Mercadona,,supermarket,,,,,,Lora del Río,,,,,,,,,,,,37.6592193,-5.5271327
way/812502256,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:00,,,,,42.4164403,-6.9979595
way/815835706,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,41.6390267,-4.7337499
way/818101121,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.9762106,-0.0420813
way/818764761,Mercadona,Mercadona,,supermarket,,Calle Alcalde Pedro Acevedo Bisshopp 24,Calle Alcalde Pedro Acevedo Bisshopp,24,38683,Santiago del Teide,Puerto de Santiago,,,,,,Mo 09:00-22:00; Tu-Su 09:00-21:00,,,,,28.2352535,-16.8349682
way/818860347,Mercadona,Mercadona,,supermarket,,Calle Villalón 16,Calle Villalón,16,9003,Burgos,,,,+34 947 46 68 65,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,42.3413915,-3.7150187
way/820356566,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.6637951,-0.9053332
way/821913293,Cash Más Ahorro,Mercadona,,supermarket,,Doña Berenguela 18,Doña Berenguela,18,14011,Córdoba,,,,,,https://cashmasahorro.com/,Mo-Sa 09:00-21:00,,,,,37.8914507,-4.7867973
node/825264576,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4954963,-0.3704291
way/827099608,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.8505892,2.2335627
way/827646779,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.4932417,-4.9916244
node/829594462,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,37.3993597,-5.9779561
way/834286621,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,41.6453432,-4.7081452
way/835752538,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5523676,-0.4881475
node/836406367,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.4718405,-3.7080787
way/839679189,Mercadona,Mercadona,,supermarket,,Avenida de la Constitución 19,Avenida de la Constitución,19,45600,Talavera de la Reina,,,,34900500103,,https://www.mercadona.es,Mo-Sa 09:00-22:00; PH off,,,,yes,39.9656633,-4.8143655
way/842034213,Mercadona,Mercadona,,supermarket,,,,,,Ceuta,,,,,,https://www.mercadona.es,,,,,,35.8807813,-5.3356314
way/842264381,Mercadona,Mercadona,,supermarket,,GR-9067 s/n,GR-9067,s/n,18657,Nigüelas,,,,+34 958 46 06 55,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,36.9745981,-3.5561321
way/843259264,Mercadona,Mercadona,,supermarket,,Avenida Escaleritas 54,Avenida Escaleritas,54,35011,,,,,+34 928 20 32 96; +34 800 500 220,sugerencias@mercadona.es,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.1015253,-15.4475174
node/846894297,Mercadona,Mercadona,,supermarket,,,,,,,,,,34976758886,,https://www.mercadona.es,,,,,yes,41.6404915,-0.909412
node/847280631,Mercadona,Mercadona,,supermarket,,Calle Antonio Maura Montaner,Calle Antonio Maura Montaner,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,37.3650152,-5.9790562
way/847414765,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4843598,-1.0884548
node/849960176,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.19058,-0.4317839
node/849976740,Mercadona,,,supermarket,,,,,,,,,,,,,,,,,,39.1903534,-0.4325161
node/853199513,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.371244,2.0870803
way/854133798,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.5941085,-3.0422489
way/856064101,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:15-21:15,,,,,38.3697429,-0.4763436
node/859459276,Mercadona,Mercadona,,supermarket,,Rúa Panadeiras 29,Rúa Panadeiras,29,15001,A Coruña,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,43.3729235,-8.3986422
way/861220011,Mercadona,Mercadona,,supermarket,,Carrer de Badalona 1,Carrer de Badalona,1,8380,Malgrat de Mar,,,,+34 938827330,,,,,,,,41.6522568,2.7468354
way/863275958,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,43.481498,-3.8002813
way/863879223,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.7815816,-2.8209508
way/864212890,Mercadona,Mercadona,,supermarket,,Avenida del Parque,Avenida del Parque,,14900,Lucena,,,,+34 957 50 17 32,,https://www.mercadona.es,Tu-Sa 09:00-21:30,,,,limited,37.4090874,-4.4915784
way/871641831,Mercadona,Mercadona,,supermarket,,Avenida de Jaén 108,Avenida de Jaén,108,23650,Torredonjimeno,,,,+34 953 57 22 43,,,,,,,,37.7623418,-3.9401726
node/872874291,Mercadona,Mercadona,,supermarket,,Calle del Pozo de las Nieves 34,Calle del Pozo de las Nieves,34,,,,,,+34 91 676 1102,,https://www.mercadona.es,Mo-Sa 09:00-21:30; Su off,,,,,40.4443653,-3.4628843
way/873224466,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.2954286,-5.9100908
way/874565137,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.2822993,-2.7868949
node/876527289,Mercadona,Mercadona,,supermarket,,Avenida de las Ciencias 22,Avenida de las Ciencias,22,,Sevilla,,,,,,https://www.mercadona.es,,,,,,37.4004138,-5.925213
way/880023748,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Sa 09:00-19:00; Mo-Fr 09:00-21:30,,,,,39.8682217,-3.9371697
way/885283730,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.5453677,2.4497194
way/887564441,Mercadona,Mercadona,,supermarket,,Avenida José Ortega y Gasset s/n,Avenida José Ortega y Gasset,s/n,29006,Málaga,,,,,,,,,,,,36.705808,-4.4694921
way/888000421,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,39.3907854,-3.2141008
node/889502223,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4452942,-16.3007313
node/895760866,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 954 67 64 20,,,,,,,,37.4114331,-5.9196442
way/895938824,Mercadona,Mercadona,,supermarket,,Carrer de Pius XI 43,Carrer de Pius XI,43,46017,,,,,,,,,,,,,39.456619,-0.3946786
way/901789055,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,37.25206,-7.1940193
node/903016400,Mercadona,Mercadona,,supermarket,,,,,38400,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.3964779,-16.5572047
node/903016696,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Fr 09:15-21:15,,,,,28.4786184,-16.4132405
node/903016742,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.3556967,-16.3698996
node/903016857,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 922300151,,,Mo-Sa 09:00-21:30,,,,,28.4221332,-16.5002216
node/903016863,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4811915,-16.3971845
way/903920178,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.7174839,0.0587933
way/907112765,Mercadona,Mercadona,,supermarket,,Avenida de la Constitución 149,Avenida de la Constitución,149,13240,La Solana,,,,34926051310,,,Mo-Sa 09:00-21:30,,,,yes,38.938287,-3.2329422
node/907235453,Mercadona,Mercadona,,supermarket,,Calle del Río 45,Calle del Río,45,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30; Su off,,,,,40.4490762,-3.4707349
node/910548407,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3732438,-6.0446424
way/913605160,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.3173909,-3.706896
node/913616060,Mercadona,Mercadona,,supermarket,,Playa Fañabe,Playa Fañabe,,38660,,,,,34922714716,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.0874183,-16.7280507
way/918699570,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3745643,-5.917724
node/921275061,Mercadona,Mercadona,,supermarket,,Carrer d'Andrade 22,Carrer d'Andrade,22,8018,Barcelona,,,,+34 933031314,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,,41.4107728,2.194425
way/941417899,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,yes,43.0386108,-7.5660877
node/946113745,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,40.4046876,-3.7062622
node/947960811,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4552341,-16.2836427
node/950757291,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,43.5401493,-5.6879764
way/951573583,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 964 182229,,,,,,,yes,39.9824546,-0.0220428
way/961644518,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,38.271225,-0.7085685
node/961745284,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,yes,40.5055402,-3.8924138
way/963898738,Mercadona,Mercadona,,supermarket,,Calle Mar de Azor 1,Calle Mar de Azor,1,,,,,,+34 928503834,,,Mo-Sa 09:00-22:00; Su 09:00-15:00,,,,,27.7515485,-15.608975
node/970160230,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.5498281,-0.1252658
node/970923202,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,"Mo-Su,PH 10:00-21:00",,,,,41.2819318,1.9856994
way/970979292,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.6100011,-4.5139754
way/975816374,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,41.64577,-4.69453
node/975925626,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,36.8237594,-2.4403997
way/986478255,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,40.6358497,-3.2249163
node/986680190,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,limited,39.5712845,2.661128
node/990344456,Mercadona,Mercadona,,supermarket,,Carrer Manuel de Falla 3A,Carrer Manuel de Falla,3A,,Tarragona,,,,,,https://www.mercadona.es,,,,,yes,41.1136837,1.2428583
node/995060790,Mercadona,Mercadona,,supermarket,,,,,,Oviedo / Uviéu,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,43.3594409,-5.8454791
